path,label,method
manipulated_sequences_FaceSwap_c23_549_531_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_424_frame_01.jpg,0,youtube
manipulated_sequences_Face2Face_c23_781_806_frame_02.jpg,1,Face2Face
original_sequences_youtube_c23_326_frame_01.jpg,0,youtube
original_sequences_youtube_c23_640_frame_05.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_045_889_frame_01.jpg,1,Deepfakes
original_sequences_youtube_c23_448_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_075_977_frame_04.jpg,1,FaceShifter
original_sequences_youtube_c23_588_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_013_883_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_417_frame_05.jpg,0,youtube
original_sequences_youtube_c23_244_frame_05.jpg,0,youtube
original_sequences_youtube_c23_711_frame_02.jpg,0,youtube
original_sequences_youtube_c23_876_frame_03.jpg,0,youtube
original_sequences_youtube_c23_288_frame_02.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_325_492_frame_03.jpg,1,Deepfakes
manipulated_sequences_NeuralTextures_c23_145_299_frame_01.jpg,1,NeuralTextures
manipulated_sequences_Deepfakes_c23_786_819_frame_02.jpg,1,Deepfakes
manipulated_sequences_Deepfakes_c23_031_163_frame_01.jpg,1,Deepfakes
manipulated_sequences_FaceSwap_c23_098_092_frame_03.jpg,1,FaceSwap
manipulated_sequences_NeuralTextures_c23_854_747_frame_05.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_674_744_frame_05.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_132_007_frame_03.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_088_060_frame_03.jpg,1,Face2Face
original_sequences_youtube_c23_699_frame_05.jpg,0,youtube
original_sequences_youtube_c23_734_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_963_879_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_657_frame_03.jpg,0,youtube
original_sequences_youtube_c23_815_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_589_565_frame_01.jpg,1,Deepfakes
original_sequences_youtube_c23_179_frame_01.jpg,0,youtube
original_sequences_youtube_c23_855_frame_01.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_529_633_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_148_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_522_337_frame_02.jpg,1,NeuralTextures
manipulated_sequences_NeuralTextures_c23_968_884_frame_01.jpg,1,NeuralTextures
manipulated_sequences_NeuralTextures_c23_630_623_frame_03.jpg,1,NeuralTextures
original_sequences_youtube_c23_005_frame_03.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_230_204_frame_03.jpg,1,NeuralTextures
original_sequences_youtube_c23_916_frame_04.jpg,0,youtube
original_sequences_youtube_c23_067_frame_05.jpg,0,youtube
manipulated_sequences_Face2Face_c23_651_835_frame_04.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_559_543_frame_02.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_022_489_frame_02.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_541_523_frame_02.jpg,1,FaceSwap
original_sequences_youtube_c23_031_frame_05.jpg,0,youtube
original_sequences_youtube_c23_490_frame_01.jpg,0,youtube
original_sequences_youtube_c23_576_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_481_469_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_211_frame_02.jpg,0,youtube
original_sequences_youtube_c23_302_frame_04.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_453_402_frame_02.jpg,1,FaceSwap
original_sequences_youtube_c23_294_frame_05.jpg,0,youtube
original_sequences_youtube_c23_696_frame_05.jpg,0,youtube
original_sequences_youtube_c23_658_frame_03.jpg,0,youtube
original_sequences_youtube_c23_443_frame_01.jpg,0,youtube
manipulated_sequences_Face2Face_c23_211_177_frame_01.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_137_165_frame_02.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_863_853_frame_03.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_010_005_frame_05.jpg,1,FaceSwap
original_sequences_youtube_c23_266_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_646_643_frame_05.jpg,1,FaceShifter
original_sequences_youtube_c23_226_frame_04.jpg,0,youtube
original_sequences_youtube_c23_715_frame_03.jpg,0,youtube
original_sequences_youtube_c23_251_frame_04.jpg,0,youtube
original_sequences_youtube_c23_970_frame_01.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_519_515_frame_02.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_432_357_frame_01.jpg,1,Face2Face
original_sequences_youtube_c23_832_frame_03.jpg,0,youtube
original_sequences_youtube_c23_780_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_863_853_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_217_frame_04.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_138_142_frame_05.jpg,1,FaceShifter
manipulated_sequences_Face2Face_c23_057_070_frame_05.jpg,1,Face2Face
original_sequences_youtube_c23_663_frame_03.jpg,0,youtube
original_sequences_youtube_c23_951_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_596_609_frame_02.jpg,1,Face2Face
manipulated_sequences_NeuralTextures_c23_471_455_frame_01.jpg,1,NeuralTextures
manipulated_sequences_Deepfakes_c23_423_421_frame_03.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_039_058_frame_05.jpg,1,FaceShifter
original_sequences_youtube_c23_846_frame_02.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_670_661_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_929_frame_04.jpg,0,youtube
original_sequences_youtube_c23_484_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_275_887_frame_04.jpg,1,Deepfakes
manipulated_sequences_Deepfakes_c23_609_596_frame_01.jpg,1,Deepfakes
manipulated_sequences_NeuralTextures_c23_546_621_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_812_frame_02.jpg,0,youtube
original_sequences_youtube_c23_589_frame_05.jpg,0,youtube
original_sequences_youtube_c23_117_frame_02.jpg,0,youtube
original_sequences_youtube_c23_229_frame_01.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_238_282_frame_02.jpg,1,NeuralTextures
original_sequences_youtube_c23_629_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_453_402_frame_03.jpg,1,FaceShifter
manipulated_sequences_FaceSwap_c23_925_933_frame_02.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_772_708_frame_05.jpg,1,Face2Face
original_sequences_youtube_c23_046_frame_04.jpg,0,youtube
original_sequences_youtube_c23_553_frame_05.jpg,0,youtube
original_sequences_youtube_c23_739_frame_05.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_963_879_frame_01.jpg,1,FaceSwap
original_sequences_youtube_c23_998_frame_01.jpg,0,youtube
original_sequences_youtube_c23_469_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_088_060_frame_03.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_390_709_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_574_frame_02.jpg,0,youtube
original_sequences_youtube_c23_459_frame_02.jpg,0,youtube
original_sequences_youtube_c23_525_frame_02.jpg,0,youtube
original_sequences_youtube_c23_381_frame_04.jpg,0,youtube
original_sequences_youtube_c23_145_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_070_057_frame_04.jpg,1,Deepfakes
manipulated_sequences_FaceSwap_c23_712_716_frame_01.jpg,1,FaceSwap
manipulated_sequences_NeuralTextures_c23_820_818_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_027_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_307_365_frame_04.jpg,1,Deepfakes
original_sequences_youtube_c23_946_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_720_672_frame_04.jpg,1,Face2Face
original_sequences_youtube_c23_122_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_562_626_frame_04.jpg,1,Deepfakes
original_sequences_youtube_c23_214_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_102_114_frame_02.jpg,1,FaceSwap
original_sequences_youtube_c23_428_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_988_966_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_580_frame_02.jpg,0,youtube
original_sequences_youtube_c23_230_frame_01.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_263_284_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_660_frame_04.jpg,0,youtube
original_sequences_youtube_c23_249_frame_04.jpg,0,youtube
original_sequences_youtube_c23_268_frame_05.jpg,0,youtube
manipulated_sequences_Face2Face_c23_630_623_frame_03.jpg,1,Face2Face
original_sequences_youtube_c23_395_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_691_732_frame_01.jpg,1,Deepfakes
original_sequences_youtube_c23_932_frame_03.jpg,0,youtube
original_sequences_youtube_c23_703_frame_04.jpg,0,youtube
original_sequences_youtube_c23_512_frame_02.jpg,0,youtube
original_sequences_youtube_c23_347_frame_02.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_140_143_frame_03.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_482_465_frame_04.jpg,1,FaceSwap
manipulated_sequences_Deepfakes_c23_001_870_frame_05.jpg,1,Deepfakes
original_sequences_youtube_c23_559_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_275_887_frame_04.jpg,1,FaceShifter
original_sequences_youtube_c23_557_frame_01.jpg,0,youtube
original_sequences_youtube_c23_034_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_643_646_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_388_frame_03.jpg,0,youtube
original_sequences_youtube_c23_491_frame_01.jpg,0,youtube
manipulated_sequences_Face2Face_c23_733_935_frame_02.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_876_891_frame_04.jpg,1,Face2Face
original_sequences_youtube_c23_695_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_149_152_frame_03.jpg,1,NeuralTextures
original_sequences_youtube_c23_215_frame_02.jpg,0,youtube
original_sequences_youtube_c23_347_frame_04.jpg,0,youtube
original_sequences_youtube_c23_166_frame_03.jpg,0,youtube
original_sequences_youtube_c23_086_frame_01.jpg,0,youtube
original_sequences_youtube_c23_556_frame_05.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_075_977_frame_04.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_102_114_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_412_frame_01.jpg,0,youtube
original_sequences_youtube_c23_967_frame_03.jpg,0,youtube
original_sequences_youtube_c23_820_frame_03.jpg,0,youtube
original_sequences_youtube_c23_091_frame_04.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_826_833_frame_05.jpg,1,FaceSwap
manipulated_sequences_FaceShifter_c23_266_252_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_630_frame_01.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_624_570_frame_04.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_340_341_frame_01.jpg,1,Face2Face
original_sequences_youtube_c23_190_frame_03.jpg,0,youtube
original_sequences_youtube_c23_061_frame_04.jpg,0,youtube
original_sequences_youtube_c23_596_frame_02.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_392_339_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_810_frame_05.jpg,0,youtube
manipulated_sequences_Face2Face_c23_458_722_frame_04.jpg,1,Face2Face
original_sequences_youtube_c23_494_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_457_398_frame_04.jpg,1,FaceShifter
original_sequences_youtube_c23_579_frame_01.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_794_779_frame_01.jpg,1,Deepfakes
original_sequences_youtube_c23_785_frame_01.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_287_426_frame_05.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_272_396_frame_03.jpg,1,FaceShifter
manipulated_sequences_FaceShifter_c23_284_263_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_579_frame_02.jpg,0,youtube
original_sequences_youtube_c23_985_frame_04.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_210_241_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_198_frame_05.jpg,0,youtube
original_sequences_youtube_c23_342_frame_02.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_867_765_frame_01.jpg,1,Deepfakes
manipulated_sequences_NeuralTextures_c23_816_649_frame_05.jpg,1,NeuralTextures
original_sequences_youtube_c23_843_frame_02.jpg,0,youtube
original_sequences_youtube_c23_713_frame_01.jpg,0,youtube
original_sequences_youtube_c23_909_frame_05.jpg,0,youtube
original_sequences_youtube_c23_322_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_072_037_frame_03.jpg,1,FaceSwap
manipulated_sequences_FaceShifter_c23_982_004_frame_02.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_293_296_frame_04.jpg,1,NeuralTextures
manipulated_sequences_Deepfakes_c23_411_410_frame_05.jpg,1,Deepfakes
manipulated_sequences_FaceSwap_c23_492_325_frame_01.jpg,1,FaceSwap
manipulated_sequences_Deepfakes_c23_083_213_frame_04.jpg,1,Deepfakes
original_sequences_youtube_c23_656_frame_01.jpg,0,youtube
original_sequences_youtube_c23_422_frame_02.jpg,0,youtube
original_sequences_youtube_c23_961_frame_04.jpg,0,youtube
manipulated_sequences_Face2Face_c23_898_922_frame_01.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_781_806_frame_01.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_768_793_frame_03.jpg,1,FaceSwap
original_sequences_youtube_c23_668_frame_01.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_207_908_frame_02.jpg,1,FaceSwap
original_sequences_youtube_c23_513_frame_01.jpg,0,youtube
original_sequences_youtube_c23_366_frame_03.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_007_132_frame_05.jpg,1,NeuralTextures
original_sequences_youtube_c23_931_frame_02.jpg,0,youtube
original_sequences_youtube_c23_565_frame_02.jpg,0,youtube
manipulated_sequences_Face2Face_c23_209_016_frame_03.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_468_470_frame_05.jpg,1,FaceSwap
manipulated_sequences_Deepfakes_c23_418_507_frame_05.jpg,1,Deepfakes
original_sequences_youtube_c23_122_frame_05.jpg,0,youtube
original_sequences_youtube_c23_256_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_473_366_frame_04.jpg,1,NeuralTextures
manipulated_sequences_Deepfakes_c23_453_402_frame_04.jpg,1,Deepfakes
original_sequences_youtube_c23_538_frame_02.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_777_745_frame_03.jpg,1,NeuralTextures
original_sequences_youtube_c23_556_frame_04.jpg,0,youtube
original_sequences_youtube_c23_601_frame_05.jpg,0,youtube
manipulated_sequences_Face2Face_c23_152_149_frame_01.jpg,1,Face2Face
original_sequences_youtube_c23_507_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_029_048_frame_03.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_602_397_frame_05.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_146_256_frame_03.jpg,1,NeuralTextures
original_sequences_youtube_c23_762_frame_04.jpg,0,youtube
original_sequences_youtube_c23_284_frame_04.jpg,0,youtube
original_sequences_youtube_c23_970_frame_02.jpg,0,youtube
original_sequences_youtube_c23_275_frame_01.jpg,0,youtube
manipulated_sequences_Face2Face_c23_357_432_frame_05.jpg,1,Face2Face
manipulated_sequences_NeuralTextures_c23_637_427_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_004_frame_05.jpg,0,youtube
original_sequences_youtube_c23_871_frame_03.jpg,0,youtube
original_sequences_youtube_c23_515_frame_03.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_356_324_frame_01.jpg,1,NeuralTextures
manipulated_sequences_Deepfakes_c23_644_657_frame_05.jpg,1,Deepfakes
original_sequences_youtube_c23_804_frame_03.jpg,0,youtube
original_sequences_youtube_c23_937_frame_05.jpg,0,youtube
original_sequences_youtube_c23_673_frame_02.jpg,0,youtube
original_sequences_youtube_c23_772_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_606_567_frame_04.jpg,1,Deepfakes
manipulated_sequences_NeuralTextures_c23_357_432_frame_01.jpg,1,NeuralTextures
manipulated_sequences_FaceShifter_c23_550_452_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_484_frame_05.jpg,0,youtube
manipulated_sequences_Face2Face_c23_970_973_frame_03.jpg,1,Face2Face
original_sequences_youtube_c23_182_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_041_063_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_461_frame_05.jpg,0,youtube
original_sequences_youtube_c23_056_frame_03.jpg,0,youtube
original_sequences_youtube_c23_515_frame_04.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_731_741_frame_01.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_340_341_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_208_frame_05.jpg,0,youtube
original_sequences_youtube_c23_309_frame_03.jpg,0,youtube
original_sequences_youtube_c23_349_frame_01.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_781_806_frame_02.jpg,1,Deepfakes
original_sequences_youtube_c23_448_frame_05.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_554_572_frame_01.jpg,1,FaceSwap
manipulated_sequences_NeuralTextures_c23_221_206_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_035_frame_04.jpg,0,youtube
original_sequences_youtube_c23_597_frame_02.jpg,0,youtube
original_sequences_youtube_c23_236_frame_03.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_393_405_frame_05.jpg,1,NeuralTextures
manipulated_sequences_FaceShifter_c23_764_850_frame_03.jpg,1,FaceShifter
manipulated_sequences_FaceShifter_c23_813_700_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_858_frame_02.jpg,0,youtube
original_sequences_youtube_c23_016_frame_04.jpg,0,youtube
original_sequences_youtube_c23_521_frame_04.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_761_766_frame_02.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_881_856_frame_05.jpg,1,NeuralTextures
original_sequences_youtube_c23_360_frame_05.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_138_142_frame_05.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_120_118_frame_02.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_869_780_frame_02.jpg,1,Face2Face
original_sequences_youtube_c23_854_frame_03.jpg,0,youtube
original_sequences_youtube_c23_721_frame_01.jpg,0,youtube
original_sequences_youtube_c23_944_frame_02.jpg,0,youtube
original_sequences_youtube_c23_125_frame_02.jpg,0,youtube
manipulated_sequences_Face2Face_c23_505_600_frame_05.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_545_553_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_819_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_812_821_frame_01.jpg,1,Deepfakes
original_sequences_youtube_c23_726_frame_01.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_738_804_frame_04.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_175_159_frame_03.jpg,1,Face2Face
original_sequences_youtube_c23_346_frame_04.jpg,0,youtube
manipulated_sequences_Face2Face_c23_481_469_frame_03.jpg,1,Face2Face
original_sequences_youtube_c23_195_frame_05.jpg,0,youtube
original_sequences_youtube_c23_631_frame_04.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_862_047_frame_02.jpg,1,NeuralTextures
manipulated_sequences_FaceShifter_c23_782_787_frame_01.jpg,1,FaceShifter
manipulated_sequences_FaceShifter_c23_191_188_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_381_frame_03.jpg,0,youtube
original_sequences_youtube_c23_593_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_779_794_frame_01.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_142_138_frame_02.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_554_572_frame_02.jpg,1,FaceSwap
original_sequences_youtube_c23_901_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_051_332_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_842_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_752_751_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_863_frame_01.jpg,0,youtube
original_sequences_youtube_c23_640_frame_01.jpg,0,youtube
original_sequences_youtube_c23_390_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_048_029_frame_04.jpg,1,FaceShifter
original_sequences_youtube_c23_169_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_059_050_frame_02.jpg,1,NeuralTextures
original_sequences_youtube_c23_462_frame_01.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_472_511_frame_04.jpg,1,FaceShifter
manipulated_sequences_Face2Face_c23_973_970_frame_01.jpg,1,Face2Face
manipulated_sequences_Deepfakes_c23_831_508_frame_04.jpg,1,Deepfakes
original_sequences_youtube_c23_014_frame_01.jpg,0,youtube
original_sequences_youtube_c23_093_frame_05.jpg,0,youtube
original_sequences_youtube_c23_751_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_873_872_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_094_frame_03.jpg,0,youtube
original_sequences_youtube_c23_345_frame_03.jpg,0,youtube
original_sequences_youtube_c23_457_frame_04.jpg,0,youtube
original_sequences_youtube_c23_496_frame_02.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_830_828_frame_01.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_502_504_frame_03.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_084_042_frame_02.jpg,1,Face2Face
original_sequences_youtube_c23_665_frame_02.jpg,0,youtube
original_sequences_youtube_c23_338_frame_03.jpg,0,youtube
original_sequences_youtube_c23_947_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_367_371_frame_04.jpg,1,FaceSwap
manipulated_sequences_NeuralTextures_c23_578_636_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_891_frame_05.jpg,0,youtube
original_sequences_youtube_c23_423_frame_05.jpg,0,youtube
original_sequences_youtube_c23_274_frame_02.jpg,0,youtube
original_sequences_youtube_c23_697_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_059_050_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_172_frame_01.jpg,0,youtube
original_sequences_youtube_c23_303_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_802_885_frame_01.jpg,1,FaceShifter
manipulated_sequences_FaceShifter_c23_828_830_frame_05.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_494_445_frame_01.jpg,1,Deepfakes
original_sequences_youtube_c23_732_frame_03.jpg,0,youtube
original_sequences_youtube_c23_166_frame_01.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_153_150_frame_01.jpg,1,FaceSwap
original_sequences_youtube_c23_942_frame_04.jpg,0,youtube
original_sequences_youtube_c23_583_frame_04.jpg,0,youtube
original_sequences_youtube_c23_850_frame_02.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_973_970_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_609_frame_03.jpg,0,youtube
original_sequences_youtube_c23_666_frame_01.jpg,0,youtube
original_sequences_youtube_c23_062_frame_01.jpg,0,youtube
original_sequences_youtube_c23_115_frame_04.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_249_280_frame_01.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_630_623_frame_01.jpg,1,FaceSwap
manipulated_sequences_Deepfakes_c23_456_435_frame_05.jpg,1,Deepfakes
manipulated_sequences_FaceSwap_c23_174_964_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_729_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_859_843_frame_02.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_483_370_frame_04.jpg,1,Face2Face
original_sequences_youtube_c23_824_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_058_039_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_083_frame_04.jpg,0,youtube
original_sequences_youtube_c23_534_frame_04.jpg,0,youtube
original_sequences_youtube_c23_905_frame_04.jpg,0,youtube
original_sequences_youtube_c23_215_frame_03.jpg,0,youtube
original_sequences_youtube_c23_775_frame_04.jpg,0,youtube
original_sequences_youtube_c23_069_frame_04.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_975_978_frame_05.jpg,1,FaceShifter
manipulated_sequences_FaceShifter_c23_865_739_frame_04.jpg,1,FaceShifter
original_sequences_youtube_c23_830_frame_05.jpg,0,youtube
original_sequences_youtube_c23_869_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_873_872_frame_04.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_873_872_frame_04.jpg,1,Face2Face
original_sequences_youtube_c23_862_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_583_558_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_805_frame_05.jpg,0,youtube
original_sequences_youtube_c23_748_frame_02.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_255_214_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_246_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_688_645_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_694_frame_05.jpg,0,youtube
original_sequences_youtube_c23_026_frame_01.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_123_119_frame_04.jpg,1,NeuralTextures
manipulated_sequences_FaceShifter_c23_462_467_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_576_frame_02.jpg,0,youtube
manipulated_sequences_Face2Face_c23_168_222_frame_05.jpg,1,Face2Face
manipulated_sequences_FaceShifter_c23_901_902_frame_04.jpg,1,FaceShifter
original_sequences_youtube_c23_520_frame_03.jpg,0,youtube
original_sequences_youtube_c23_647_frame_02.jpg,0,youtube
original_sequences_youtube_c23_420_frame_04.jpg,0,youtube
original_sequences_youtube_c23_946_frame_02.jpg,0,youtube
original_sequences_youtube_c23_035_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_257_420_frame_01.jpg,1,FaceSwap
manipulated_sequences_FaceShifter_c23_142_138_frame_05.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_996_056_frame_05.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_418_507_frame_01.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_675_608_frame_04.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_581_697_frame_03.jpg,1,FaceSwap
manipulated_sequences_FaceShifter_c23_179_212_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_711_frame_04.jpg,0,youtube
original_sequences_youtube_c23_797_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_685_613_frame_05.jpg,1,FaceShifter
